Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-02-2021,ERBU,A9K9000,A9K-9901,Q3 FY2012,FEB FY2012,160,2,2012,3,2012-02-01
01-03-2021,ERBU,A9K9000,A9K-9901,Q3 FY2012,MAR FY2012,254,3,2012,3,2012-03-01
01-07-2018,ERBU,A9K9000,A9K-9901,Q4 FY2008,JUL FY2008,162,7,2008,4,2008-07-01
01-06-2018,ERBU,A9K9000,A9K-9901,Q4 FY2008,JUN FY2008,49,6,2008,4,2008-06-01
01-05-2018,ERBU,A9K9000,A9K-9901,Q4 FY2008,MAY FY2008,30,5,2008,4,2008-05-01
01-07-2019,ERBU,A9K9000,A9K-9901,Q4 FY2007,JUL FY2007,328,7,2007,4,2007-07-01
01-06-2019,ERBU,A9K9000,A9K-9901,Q4 FY2007,JUN FY2007,56,6,2007,4,2007-06-01
01-05-2019,ERBU,A9K9000,A9K-9901,Q4 FY2007,MAY FY2007,106,5,2007,4,2007-05-01
01-07-2020,ERBU,A9K9000,A9K-9901,Q4 FY2011,JUL FY2011,384,7,2011,4,2011-07-01
01-06-2020,ERBU,A9K9000,A9K-9901,Q4 FY2011,JUN FY2011,90,6,2011,4,2011-06-01
01-05-2020,ERBU,A9K9000,A9K-9901,Q4 FY2011,MAY FY2011,108,5,2011,4,2011-05-01
01-07-2021,ERBU,A9K9000,A9K-9901,Q4 FY2012,JUL FY2012,331,7,2012,4,2012-07-01
01-06-2021,ERBU,A9K9000,A9K-9901,Q4 FY2012,JUN FY2012,155,6,2012,4,2012-06-01
01-05-2021,ERBU,A9K9000,A9K-9901,Q4 FY2012,MAY FY2012,119,5,2012,4,2012-05-01
