Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-11-2020,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2011,NOV FY2011,1160,11,2011,2,2011-11-01
01-12-2021,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2012,DEC FY2012,856,12,2012,2,2012-12-01
01-01-2021,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2012,JAN FY2012,1653,1,2012,2,2012-01-01
01-11-2021,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2012,NOV FY2012,1078,11,2012,2,2012-11-01
01-12-2022,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2022,DEC FY2022,4452,12,2022,2,2022-12-01
01-01-2022,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2022,JAN FY2022,1668,1,2022,2,2022-01-01
01-11-2022,QKBU,N9300,N9K-C93108TC-FX,Q2 FY2022,NOV FY2022,1818,11,2022,2,2022-11-01
01-04-2017,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2002,APR FY2002,5,4,2002,3,2002-04-01
01-04-2018,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2008,APR FY2008,534,4,2008,3,2008-04-01
01-02-2018,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2008,FEB FY2008,203,2,2008,3,2008-02-01
01-03-2018,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2008,MAR FY2008,373,3,2008,3,2008-03-01
01-04-2019,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2007,APR FY2007,1298,4,2007,3,2007-04-01
01-02-2019,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2007,FEB FY2007,328,2,2007,3,2007-02-01
01-03-2019,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2007,MAR FY2007,739,3,2007,3,2007-03-01
01-04-2020,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2011,APR FY2011,1774,4,2011,3,2011-04-01
01-02-2020,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2011,FEB FY2011,492,2,2011,3,2011-02-01
01-03-2020,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2011,MAR FY2011,718,3,2011,3,2011-03-01
01-04-2021,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2012,APR FY2012,1999,4,2012,3,2012-04-01
01-02-2021,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2012,FEB FY2012,1244,2,2012,3,2012-02-01
01-03-2021,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2012,MAR FY2012,1552,3,2012,3,2012-03-01
01-07-2017,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2002,JUL FY2002,831,7,2002,4,2002-07-01
01-06-2017,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2002,JUN FY2002,16,6,2002,4,2002-06-01
01-05-2017,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2002,MAY FY2002,35,5,2002,4,2002-05-01
01-07-2018,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2008,JUL FY2008,1231,7,2008,4,2008-07-01
01-06-2018,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2008,JUN FY2008,309,6,2008,4,2008-06-01
01-05-2018,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2008,MAY FY2008,178,5,2008,4,2008-05-01
01-07-2019,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2007,JUL FY2007,1857,7,2007,4,2007-07-01
01-06-2019,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2007,JUN FY2007,499,6,2007,4,2007-06-01
01-05-2019,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2007,MAY FY2007,509,5,2007,4,2007-05-01
01-07-2020,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2011,JUL FY2011,4316,7,2011,4,2011-07-01
01-06-2020,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2011,JUN FY2011,867,6,2011,4,2011-06-01
01-05-2020,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2011,MAY FY2011,938,5,2011,4,2011-05-01
01-07-2021,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2012,JUL FY2012,4456,7,2012,4,2012-07-01
01-06-2021,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2012,JUN FY2012,4121,6,2012,4,2012-06-01
01-05-2021,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2012,MAY FY2012,2133,5,2012,4,2012-05-01
