Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-12-2022,UOPBLRBU,C3650,WS-C3650-48FQM,Q2 FY2022,DEC FY2022,187,12,2022,2,2022-12-01
01-01-2022,UOPBLRBU,C3650,WS-C3650-48FQM,Q2 FY2022,JAN FY2022,73,1,2022,2,2022-01-01
01-11-2022,UOPBLRBU,C3650,WS-C3650-48FQM,Q2 FY2022,NOV FY2022,625,11,2022,2,2022-11-01
01-04-2016,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2022,APR FY2022,115,4,2022,3,2022-04-01
01-04-2017,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2002,APR FY2002,479,4,2002,3,2002-04-01
01-02-2017,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2002,FEB FY2002,249,2,2002,3,2002-02-01
01-03-2017,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2002,MAR FY2002,169,3,2002,3,2002-03-01
01-04-2018,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2008,APR FY2008,662,4,2008,3,2008-04-01
01-02-2018,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2008,FEB FY2008,238,2,2008,3,2008-02-01
01-03-2018,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2008,MAR FY2008,307,3,2008,3,2008-03-01
01-04-2019,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2007,APR FY2007,524,4,2007,3,2007-04-01
01-02-2019,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2007,FEB FY2007,585,2,2007,3,2007-02-01
01-03-2019,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2007,MAR FY2007,418,3,2007,3,2007-03-01
01-04-2020,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2011,APR FY2011,355,4,2011,3,2011-04-01
01-02-2020,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2011,FEB FY2011,436,2,2011,3,2011-02-01
01-03-2020,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2011,MAR FY2011,922,3,2011,3,2011-03-01
01-04-2021,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2012,APR FY2012,154,4,2012,3,2012-04-01
01-02-2021,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2012,FEB FY2012,200,2,2012,3,2012-02-01
01-03-2021,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2012,MAR FY2012,73,3,2012,3,2012-03-01
01-07-2016,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2022,JUL FY2022,1100,7,2022,4,2022-07-01
01-06-2016,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2022,JUN FY2022,210,6,2022,4,2022-06-01
01-05-2016,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2022,MAY FY2022,66,5,2022,4,2022-05-01
01-07-2017,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2002,JUL FY2002,639,7,2002,4,2002-07-01
01-06-2017,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2002,JUN FY2002,342,6,2002,4,2002-06-01
01-05-2017,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2002,MAY FY2002,345,5,2002,4,2002-05-01
01-07-2018,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2008,JUL FY2008,985,7,2008,4,2008-07-01
01-06-2018,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2008,JUN FY2008,227,6,2008,4,2008-06-01
01-05-2018,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2008,MAY FY2008,1184,5,2008,4,2008-05-01
01-07-2019,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2007,JUL FY2007,372,7,2007,4,2007-07-01
01-06-2019,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2007,JUN FY2007,343,6,2007,4,2007-06-01
01-05-2019,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2007,MAY FY2007,209,5,2007,4,2007-05-01
01-07-2020,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2011,JUL FY2011,504,7,2011,4,2011-07-01
01-06-2020,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2011,JUN FY2011,124,6,2011,4,2011-06-01
01-05-2020,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2011,MAY FY2011,134,5,2011,4,2011-05-01
01-07-2021,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2012,JUL FY2012,756,7,2012,4,2012-07-01
01-06-2021,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2012,JUN FY2012,73,6,2012,4,2012-06-01
01-05-2021,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2012,MAY FY2012,150,5,2012,4,2012-05-01
