Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-11-2021,ECBU,MDS9000,DS-X9648-1536K9,Q2 FY2012,NOV FY2012,624,11,2012,2,2012-11-01
01-12-2022,ECBU,MDS9000,DS-X9648-1536K9,Q2 FY2022,DEC FY2022,578,12,2022,2,2022-12-01
01-01-2022,ECBU,MDS9000,DS-X9648-1536K9,Q2 FY2022,JAN FY2022,443,1,2022,2,2022-01-01
01-11-2022,ECBU,MDS9000,DS-X9648-1536K9,Q2 FY2022,NOV FY2022,703,11,2022,2,2022-11-01
01-04-2017,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2002,APR FY2002,322,4,2002,3,2002-04-01
01-04-2018,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2008,APR FY2008,342,4,2008,3,2008-04-01
01-02-2018,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2008,FEB FY2008,407,2,2008,3,2008-02-01
01-03-2018,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2008,MAR FY2008,373,3,2008,3,2008-03-01
01-04-2019,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2007,APR FY2007,8,4,2007,3,2007-04-01
01-02-2019,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2007,FEB FY2007,763,2,2007,3,2007-02-01
01-03-2019,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2007,MAR FY2007,323,3,2007,3,2007-03-01
01-04-2020,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2011,APR FY2011,1200,4,2011,3,2011-04-01
01-02-2020,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2011,FEB FY2011,788,2,2011,3,2011-02-01
01-03-2020,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2011,MAR FY2011,281,3,2011,3,2011-03-01
01-04-2021,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2012,APR FY2012,502,4,2012,3,2012-04-01
01-02-2021,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2012,FEB FY2012,875,2,2012,3,2012-02-01
01-03-2021,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2012,MAR FY2012,758,3,2012,3,2012-03-01
01-07-2017,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2002,JUL FY2002,138,7,2002,4,2002-07-01
01-06-2017,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2002,JUN FY2002,535,6,2002,4,2002-06-01
01-05-2017,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2002,MAY FY2002,62,5,2002,4,2002-05-01
01-07-2018,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2008,JUL FY2008,484,7,2008,4,2008-07-01
01-06-2018,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2008,JUN FY2008,207,6,2008,4,2008-06-01
01-05-2018,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2008,MAY FY2008,135,5,2008,4,2008-05-01
01-07-2019,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2007,JUL FY2007,689,7,2007,4,2007-07-01
01-06-2019,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2007,JUN FY2007,148,6,2007,4,2007-06-01
01-05-2019,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2007,MAY FY2007,208,5,2007,4,2007-05-01
01-07-2020,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2011,JUL FY2011,1522,7,2011,4,2011-07-01
01-06-2020,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2011,JUN FY2011,293,6,2011,4,2011-06-01
01-05-2020,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2011,MAY FY2011,48,5,2011,4,2011-05-01
01-07-2021,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2012,JUL FY2012,1394,7,2012,4,2012-07-01
01-06-2021,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2012,JUN FY2012,66,6,2012,4,2012-06-01
01-05-2021,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2012,MAY FY2012,441,5,2012,4,2012-05-01
