Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-04-2019,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2007,APR FY2007,4194,4,2007,3,2007-04-01
01-02-2019,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2007,FEB FY2007,13908,2,2007,3,2007-02-01
01-03-2019,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2007,MAR FY2007,8524,3,2007,3,2007-03-01
01-04-2020,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2011,APR FY2011,78912,4,2011,3,2011-04-01
01-02-2020,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2011,FEB FY2011,26965,2,2011,3,2011-02-01
01-03-2020,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2011,MAR FY2011,10754,3,2011,3,2011-03-01
01-04-2021,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2012,APR FY2012,44007,4,2012,3,2012-04-01
01-02-2021,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2012,FEB FY2012,28636,2,2012,3,2012-02-01
01-03-2021,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2012,MAR FY2012,33927,3,2012,3,2012-03-01
01-07-2017,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2002,JUL FY2002,370,7,2002,4,2002-07-01
01-06-2017,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2002,JUN FY2002,7289,6,2002,4,2002-06-01
01-05-2017,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2002,MAY FY2002,1906,5,2002,4,2002-05-01
01-07-2018,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2008,JUL FY2008,6963,7,2008,4,2008-07-01
01-06-2018,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2008,JUN FY2008,5002,6,2008,4,2008-06-01
01-05-2018,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2008,MAY FY2008,2109,5,2008,4,2008-05-01
01-07-2019,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2007,JUL FY2007,25858,7,2007,4,2007-07-01
01-06-2019,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2007,JUN FY2007,4250,6,2007,4,2007-06-01
01-05-2019,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2007,MAY FY2007,4838,5,2007,4,2007-05-01
01-07-2020,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2011,JUL FY2011,72066,7,2011,4,2011-07-01
01-06-2020,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2011,JUN FY2011,27684,6,2011,4,2011-06-01
01-05-2020,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2011,MAY FY2011,778,5,2011,4,2011-05-01
01-07-2021,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2012,JUL FY2012,75065,7,2012,4,2012-07-01
01-06-2021,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2012,JUN FY2012,13864,6,2012,4,2012-06-01
01-05-2021,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2012,MAY FY2012,28037,5,2012,4,2012-05-01
