Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-01-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2008,JAN FY2008,1256,1,2008,2,2008-01-01
01-11-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2008,NOV FY2008,636,11,2008,2,2008-11-01
01-12-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2007,DEC FY2007,2941,12,2007,2,2007-12-01
01-01-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2007,JAN FY2007,2984,1,2007,2,2007-01-01
01-11-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2007,NOV FY2007,2355,11,2007,2,2007-11-01
01-12-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2011,DEC FY2011,2975,12,2011,2,2011-12-01
01-01-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2011,JAN FY2011,2548,1,2011,2,2011-01-01
01-11-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2011,NOV FY2011,3468,11,2011,2,2011-11-01
01-12-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2012,DEC FY2012,2715,12,2012,2,2012-12-01
01-01-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2012,JAN FY2012,2583,1,2012,2,2012-01-01
01-11-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2012,NOV FY2012,2627,11,2012,2,2012-11-01
01-12-2022,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2022,DEC FY2022,2336,12,2022,2,2022-12-01
01-01-2022,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2022,JAN FY2022,3772,1,2022,2,2022-01-01
01-11-2022,CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2022,NOV FY2022,2809,11,2022,2,2022-11-01
01-04-2017,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2002,APR FY2002,0,4,2002,3,2002-04-01
01-04-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2008,APR FY2008,2130,4,2008,3,2008-04-01
01-02-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2008,FEB FY2008,1165,2,2008,3,2008-02-01
01-03-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2008,MAR FY2008,1255,3,2008,3,2008-03-01
01-04-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2007,APR FY2007,3270,4,2007,3,2007-04-01
01-02-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2007,FEB FY2007,2334,2,2007,3,2007-02-01
01-03-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2007,MAR FY2007,2169,3,2007,3,2007-03-01
01-04-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2011,APR FY2011,3910,4,2011,3,2011-04-01
01-02-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2011,FEB FY2011,2868,2,2011,3,2011-02-01
01-03-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2011,MAR FY2011,3560,3,2011,3,2011-03-01
01-04-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2012,APR FY2012,2537,4,2012,3,2012-04-01
01-02-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2012,FEB FY2012,1714,2,2012,3,2012-02-01
01-03-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2012,MAR FY2012,1499,3,2012,3,2012-03-01
01-07-2017,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2002,JUL FY2002,836,7,2002,4,2002-07-01
01-06-2017,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2002,JUN FY2002,387,6,2002,4,2002-06-01
01-05-2017,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2002,MAY FY2002,184,5,2002,4,2002-05-01
01-07-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2008,JUL FY2008,3166,7,2008,4,2008-07-01
01-06-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2008,JUN FY2008,1829,6,2008,4,2008-06-01
01-05-2018,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2008,MAY FY2008,1753,5,2008,4,2008-05-01
01-07-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2007,JUL FY2007,4657,7,2007,4,2007-07-01
01-06-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2007,JUN FY2007,3042,6,2007,4,2007-06-01
01-05-2019,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2007,MAY FY2007,2573,5,2007,4,2007-05-01
01-07-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2011,JUL FY2011,4407,7,2011,4,2011-07-01
01-06-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2011,JUN FY2011,2046,6,2011,4,2011-06-01
01-05-2020,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2011,MAY FY2011,1803,5,2011,4,2011-05-01
01-07-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2012,JUL FY2012,4089,7,2012,4,2012-07-01
01-06-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2012,JUN FY2012,1937,6,2012,4,2012-06-01
01-05-2021,CVEBU,CTSQS,CS-CODEC-PLUS+,Q4 FY2012,MAY FY2012,2253,5,2012,4,2012-05-01
