Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-11-2021,BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2012,NOV FY2012,459,11,2012,2,2012-11-01
01-12-2022,BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2022,DEC FY2022,1958,12,2022,2,2022-12-01
01-01-2022,BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2022,JAN FY2022,2754,1,2022,2,2022-01-01
01-11-2022,BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2022,NOV FY2022,1288,11,2022,2,2022-11-01
01-04-2015,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2015,APR FY2015,217,4,2015,3,2015-04-01
01-02-2015,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2015,FEB FY2015,11,2,2015,3,2015-02-01
01-03-2015,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2015,MAR FY2015,355,3,2015,3,2015-03-01
01-04-2016,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2022,APR FY2022,456,4,2022,3,2022-04-01
01-02-2016,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2022,FEB FY2022,629,2,2022,3,2022-02-01
01-03-2016,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2022,MAR FY2022,557,3,2022,3,2022-03-01
01-04-2017,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2002,APR FY2002,686,4,2002,3,2002-04-01
01-02-2017,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2002,FEB FY2002,574,2,2002,3,2002-02-01
01-03-2017,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2002,MAR FY2002,945,3,2002,3,2002-03-01
01-04-2018,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2008,APR FY2008,2496,4,2008,3,2008-04-01
01-02-2018,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2008,FEB FY2008,1388,2,2008,3,2008-02-01
01-03-2018,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2008,MAR FY2008,1305,3,2008,3,2008-03-01
01-04-2019,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2007,APR FY2007,4013,4,2007,3,2007-04-01
01-02-2019,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2007,FEB FY2007,998,2,2007,3,2007-02-01
01-03-2019,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2007,MAR FY2007,1440,3,2007,3,2007-03-01
01-04-2020,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2011,APR FY2011,2211,4,2011,3,2011-04-01
01-02-2020,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2011,FEB FY2011,853,2,2011,3,2011-02-01
01-03-2020,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2011,MAR FY2011,1491,3,2011,3,2011-03-01
01-04-2021,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2012,APR FY2012,70,4,2012,3,2012-04-01
01-02-2021,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2012,FEB FY2012,917,2,2012,3,2012-02-01
01-03-2021,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2012,MAR FY2012,1590,3,2012,3,2012-03-01
01-07-2015,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2015,JUL FY2015,601,7,2015,4,2015-07-01
01-06-2015,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2015,JUN FY2015,333,6,2015,4,2015-06-01
01-05-2015,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2015,MAY FY2015,158,5,2015,4,2015-05-01
01-07-2016,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2022,JUL FY2022,1593,7,2022,4,2022-07-01
01-06-2016,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2022,JUN FY2022,585,6,2022,4,2022-06-01
01-05-2016,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2022,MAY FY2022,259,5,2022,4,2022-05-01
01-07-2017,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2002,JUL FY2002,870,7,2002,4,2002-07-01
01-06-2017,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2002,JUN FY2002,501,6,2002,4,2002-06-01
01-05-2017,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2002,MAY FY2002,349,5,2002,4,2002-05-01
01-07-2018,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2008,JUL FY2008,3302,7,2008,4,2008-07-01
01-06-2018,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2008,JUN FY2008,1000,6,2008,4,2008-06-01
01-05-2018,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2008,MAY FY2008,1012,5,2008,4,2008-05-01
01-07-2019,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2007,JUL FY2007,793,7,2007,4,2007-07-01
01-06-2019,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2007,JUN FY2007,7151,6,2007,4,2007-06-01
01-05-2019,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2007,MAY FY2007,449,5,2007,4,2007-05-01
01-07-2020,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2011,JUL FY2011,2090,7,2011,4,2011-07-01
01-06-2020,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2011,JUN FY2011,1460,6,2011,4,2011-06-01
01-05-2020,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2011,MAY FY2011,385,5,2011,4,2011-05-01
01-07-2021,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2012,JUL FY2012,1482,7,2012,4,2012-07-01
01-06-2021,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2012,JUN FY2012,987,6,2012,4,2012-06-01
01-05-2021,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2012,MAY FY2012,1860,5,2012,4,2012-05-01
