Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-07-2018,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2008,JUL FY2008,47590,7,2008,4,2008-07-01
01-06-2018,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2008,JUN FY2008,22415,6,2008,4,2008-06-01
01-05-2018,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2008,MAY FY2008,19580,5,2008,4,2008-05-01
01-07-2019,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2007,JUL FY2007,61164,7,2007,4,2007-07-01
01-06-2019,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2007,JUN FY2007,32237,6,2007,4,2007-06-01
01-05-2019,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2007,MAY FY2007,26422,5,2007,4,2007-05-01
01-07-2020,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2011,JUL FY2011,70085,7,2011,4,2011-07-01
01-06-2020,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2011,JUN FY2011,27412,6,2011,4,2011-06-01
01-05-2020,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2011,MAY FY2011,29993,5,2011,4,2011-05-01
01-07-2021,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2012,JUL FY2012,84655,7,2012,4,2012-07-01
01-06-2021,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2012,JUN FY2012,39903,6,2012,4,2012-06-01
01-05-2021,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2012,MAY FY2012,36471,5,2012,4,2012-05-01
