Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-03-2017,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2002,MAR FY2002,350,3,2002,3,2002-03-01
01-04-2018,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2008,APR FY2008,982,4,2008,3,2008-04-01
01-02-2018,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2008,FEB FY2008,203,2,2008,3,2008-02-01
01-03-2018,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2008,MAR FY2008,237,3,2008,3,2008-03-01
01-04-2019,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2007,APR FY2007,430,4,2007,3,2007-04-01
01-02-2019,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2007,FEB FY2007,91,2,2007,3,2007-02-01
01-03-2019,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2007,MAR FY2007,236,3,2007,3,2007-03-01
01-04-2020,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2011,APR FY2011,211,4,2011,3,2011-04-01
01-02-2020,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2011,FEB FY2011,72,2,2011,3,2011-02-01
01-03-2020,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2011,MAR FY2011,92,3,2011,3,2011-03-01
01-04-2021,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2012,APR FY2012,48,4,2012,3,2012-04-01
01-02-2021,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2012,FEB FY2012,66,2,2012,3,2012-02-01
01-03-2021,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2012,MAR FY2012,107,3,2012,3,2012-03-01
01-07-2015,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2015,JUL FY2015,61,7,2015,4,2015-07-01
01-06-2015,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2015,JUN FY2015,29,6,2015,4,2015-06-01
01-05-2015,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2015,MAY FY2015,12,5,2015,4,2015-05-01
01-07-2016,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2022,JUL FY2022,248,7,2022,4,2022-07-01
01-06-2016,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2022,JUN FY2022,62,6,2022,4,2022-06-01
01-05-2016,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2022,MAY FY2022,114,5,2022,4,2022-05-01
01-07-2017,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2002,JUL FY2002,678,7,2002,4,2002-07-01
01-06-2017,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2002,JUN FY2002,167,6,2002,4,2002-06-01
01-05-2017,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2002,MAY FY2002,38,5,2002,4,2002-05-01
01-07-2018,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2008,JUL FY2008,384,7,2008,4,2008-07-01
01-06-2018,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2008,JUN FY2008,31,6,2008,4,2008-06-01
01-05-2018,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2008,MAY FY2008,111,5,2008,4,2008-05-01
01-07-2019,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2007,JUL FY2007,285,7,2007,4,2007-07-01
01-06-2019,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2007,JUN FY2007,101,6,2007,4,2007-06-01
01-05-2019,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2007,MAY FY2007,111,5,2007,4,2007-05-01
01-07-2020,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2011,JUL FY2011,82,7,2011,4,2011-07-01
01-06-2020,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2011,JUN FY2011,41,6,2011,4,2011-06-01
01-05-2020,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2011,MAY FY2011,39,5,2011,4,2011-05-01
01-07-2021,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2012,JUL FY2012,106,7,2012,4,2012-07-01
01-06-2021,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2012,JUN FY2012,26,6,2012,4,2012-06-01
01-05-2021,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2012,MAY FY2012,25,5,2012,4,2012-05-01
