Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-11-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2008,NOV FY2008,9563,11,2008,2,2008-11-01
01-12-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2007,DEC FY2007,14569,12,2007,2,2007-12-01
01-01-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2007,JAN FY2007,11460,1,2007,2,2007-01-01
01-11-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2007,NOV FY2007,9284,11,2007,2,2007-11-01
01-12-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2011,DEC FY2011,9538,12,2011,2,2011-12-01
01-01-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2011,JAN FY2011,11271,1,2011,2,2011-01-01
01-11-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2011,NOV FY2011,6528,11,2011,2,2011-11-01
01-12-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2012,DEC FY2012,14098,12,2012,2,2012-12-01
01-01-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2012,JAN FY2012,13775,1,2012,2,2012-01-01
01-11-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2012,NOV FY2012,12204,11,2012,2,2012-11-01
01-12-2022,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2022,DEC FY2022,11850,12,2022,2,2022-12-01
01-01-2022,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2022,JAN FY2022,19149,1,2022,2,2022-01-01
01-11-2022,UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2022,NOV FY2022,14670,11,2022,2,2022-11-01
01-04-2017,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2002,APR FY2002,19685,4,2002,3,2002-04-01
01-02-2017,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2002,FEB FY2002,9544,2,2002,3,2002-02-01
01-03-2017,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2002,MAR FY2002,12549,3,2002,3,2002-03-01
01-04-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2008,APR FY2008,22979,4,2008,3,2008-04-01
01-02-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2008,FEB FY2008,15955,2,2008,3,2008-02-01
01-03-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2008,MAR FY2008,13950,3,2008,3,2008-03-01
01-04-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2007,APR FY2007,17421,4,2007,3,2007-04-01
01-02-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2007,FEB FY2007,7726,2,2007,3,2007-02-01
01-03-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2007,MAR FY2007,7495,3,2007,3,2007-03-01
01-04-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2011,APR FY2011,16144,4,2011,3,2011-04-01
01-02-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2011,FEB FY2011,14080,2,2011,3,2011-02-01
01-03-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2011,MAR FY2011,16015,3,2011,3,2011-03-01
01-04-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2012,APR FY2012,21394,4,2012,3,2012-04-01
01-02-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2012,FEB FY2012,15483,2,2012,3,2012-02-01
01-03-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2012,MAR FY2012,8935,3,2012,3,2012-03-01
01-07-2016,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2022,JUL FY2022,8208,7,2022,4,2022-07-01
01-06-2016,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2022,JUN FY2022,0,6,2022,4,2022-06-01
01-05-2016,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2022,MAY FY2022,2,5,2022,4,2022-05-01
01-07-2017,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2002,JUL FY2002,17306,7,2002,4,2002-07-01
01-06-2017,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2002,JUN FY2002,10812,6,2002,4,2002-06-01
01-05-2017,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2002,MAY FY2002,11239,5,2002,4,2002-05-01
01-07-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2008,JUL FY2008,25795,7,2008,4,2008-07-01
01-06-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2008,JUN FY2008,17561,6,2008,4,2008-06-01
01-05-2018,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2008,MAY FY2008,18890,5,2008,4,2008-05-01
01-07-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2007,JUL FY2007,12983,7,2007,4,2007-07-01
01-06-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2007,JUN FY2007,9934,6,2007,4,2007-06-01
01-05-2019,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2007,MAY FY2007,6821,5,2007,4,2007-05-01
01-07-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2011,JUL FY2011,9945,7,2011,4,2011-07-01
01-06-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2011,JUN FY2011,6806,6,2011,4,2011-06-01
01-05-2020,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2011,MAY FY2011,8696,5,2011,4,2011-05-01
01-07-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2012,JUL FY2012,24261,7,2012,4,2012-07-01
01-06-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2012,JUN FY2012,19161,6,2012,4,2012-06-01
01-05-2021,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2012,MAY FY2012,13289,5,2012,4,2012-05-01
