Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-12-2016,UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,DEC FY2022,18256,12,2022,2,2022-12-01
01-01-2016,UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,JAN FY2022,15710,1,2022,2,2022-01-01
01-11-2016,UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,NOV FY2022,18959,11,2022,2,2022-11-01
01-12-2017,UCEBU,PHONVID,CP-8845-K9,Q2 FY2002,DEC FY2002,21391,12,2002,2,2002-12-01
01-01-2017,UCEBU,PHONVID,CP-8845-K9,Q2 FY2002,JAN FY2002,19114,1,2002,2,2002-01-01
01-11-2017,UCEBU,PHONVID,CP-8845-K9,Q2 FY2002,NOV FY2002,13097,11,2002,2,2002-11-01
01-12-2018,UCEBU,PHONVID,CP-8845-K9,Q2 FY2008,DEC FY2008,21867,12,2008,2,2008-12-01
01-01-2018,UCEBU,PHONVID,CP-8845-K9,Q2 FY2008,JAN FY2008,26533,1,2008,2,2008-01-01
01-11-2018,UCEBU,PHONVID,CP-8845-K9,Q2 FY2008,NOV FY2008,21124,11,2008,2,2008-11-01
01-12-2019,UCEBU,PHONVID,CP-8845-K9,Q2 FY2007,DEC FY2007,26970,12,2007,2,2007-12-01
01-01-2019,UCEBU,PHONVID,CP-8845-K9,Q2 FY2007,JAN FY2007,35703,1,2007,2,2007-01-01
01-11-2019,UCEBU,PHONVID,CP-8845-K9,Q2 FY2007,NOV FY2007,19488,11,2007,2,2007-11-01
01-12-2020,UCEBU,PHONVID,CP-8845-K9,Q2 FY2011,DEC FY2011,7906,12,2011,2,2011-12-01
01-01-2020,UCEBU,PHONVID,CP-8845-K9,Q2 FY2011,JAN FY2011,24073,1,2011,2,2011-01-01
01-11-2020,UCEBU,PHONVID,CP-8845-K9,Q2 FY2011,NOV FY2011,10657,11,2011,2,2011-11-01
01-12-2021,UCEBU,PHONVID,CP-8845-K9,Q2 FY2012,DEC FY2012,5972,12,2012,2,2012-12-01
01-01-2021,UCEBU,PHONVID,CP-8845-K9,Q2 FY2012,JAN FY2012,15750,1,2012,2,2012-01-01
01-11-2021,UCEBU,PHONVID,CP-8845-K9,Q2 FY2012,NOV FY2012,7687,11,2012,2,2012-11-01
01-12-2022,UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,DEC FY2022,7472,12,2022,2,2022-12-01
01-01-2022,UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,JAN FY2022,7499,1,2022,2,2022-01-01
01-11-2022,UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,NOV FY2022,6294,11,2022,2,2022-11-01
01-04-2016,UCEBU,PHONVID,CP-8845-K9,Q3 FY2022,APR FY2022,21943,4,2022,3,2022-04-01
01-02-2016,UCEBU,PHONVID,CP-8845-K9,Q3 FY2022,FEB FY2022,11631,2,2022,3,2022-02-01
01-03-2016,UCEBU,PHONVID,CP-8845-K9,Q3 FY2022,MAR FY2022,30956,3,2022,3,2022-03-01
01-04-2017,UCEBU,PHONVID,CP-8845-K9,Q3 FY2002,APR FY2002,24742,4,2002,3,2002-04-01
01-02-2017,UCEBU,PHONVID,CP-8845-K9,Q3 FY2002,FEB FY2002,10148,2,2002,3,2002-02-01
01-03-2017,UCEBU,PHONVID,CP-8845-K9,Q3 FY2002,MAR FY2002,19000,3,2002,3,2002-03-01
01-04-2018,UCEBU,PHONVID,CP-8845-K9,Q3 FY2008,APR FY2008,23152,4,2008,3,2008-04-01
01-02-2018,UCEBU,PHONVID,CP-8845-K9,Q3 FY2008,FEB FY2008,14944,2,2008,3,2008-02-01
01-03-2018,UCEBU,PHONVID,CP-8845-K9,Q3 FY2008,MAR FY2008,25444,3,2008,3,2008-03-01
01-04-2019,UCEBU,PHONVID,CP-8845-K9,Q3 FY2007,APR FY2007,41586,4,2007,3,2007-04-01
01-02-2019,UCEBU,PHONVID,CP-8845-K9,Q3 FY2007,FEB FY2007,16480,2,2007,3,2007-02-01
01-03-2019,UCEBU,PHONVID,CP-8845-K9,Q3 FY2007,MAR FY2007,21265,3,2007,3,2007-03-01
01-04-2020,UCEBU,PHONVID,CP-8845-K9,Q3 FY2011,APR FY2011,18946,4,2011,3,2011-04-01
01-02-2020,UCEBU,PHONVID,CP-8845-K9,Q3 FY2011,FEB FY2011,12631,2,2011,3,2011-02-01
01-03-2020,UCEBU,PHONVID,CP-8845-K9,Q3 FY2011,MAR FY2011,26660,3,2011,3,2011-03-01
01-04-2021,UCEBU,PHONVID,CP-8845-K9,Q3 FY2012,APR FY2012,12274,4,2012,3,2012-04-01
01-02-2021,UCEBU,PHONVID,CP-8845-K9,Q3 FY2012,FEB FY2012,10124,2,2012,3,2012-02-01
01-03-2021,UCEBU,PHONVID,CP-8845-K9,Q3 FY2012,MAR FY2012,8415,3,2012,3,2012-03-01
01-07-2015,UCEBU,PHONVID,CP-8845-K9,Q4 FY2015,JUL FY2015,19030,7,2015,4,2015-07-01
01-07-2016,UCEBU,PHONVID,CP-8845-K9,Q4 FY2022,JUL FY2022,33000,7,2022,4,2022-07-01
01-06-2016,UCEBU,PHONVID,CP-8845-K9,Q4 FY2022,JUN FY2022,31881,6,2022,4,2022-06-01
01-05-2016,UCEBU,PHONVID,CP-8845-K9,Q4 FY2022,MAY FY2022,16343,5,2022,4,2022-05-01
01-07-2017,UCEBU,PHONVID,CP-8845-K9,Q4 FY2002,JUL FY2002,53768,7,2002,4,2002-07-01
01-06-2017,UCEBU,PHONVID,CP-8845-K9,Q4 FY2002,JUN FY2002,29848,6,2002,4,2002-06-01
01-05-2017,UCEBU,PHONVID,CP-8845-K9,Q4 FY2002,MAY FY2002,17581,5,2002,4,2002-05-01
01-07-2018,UCEBU,PHONVID,CP-8845-K9,Q4 FY2008,JUL FY2008,26295,7,2008,4,2008-07-01
01-06-2018,UCEBU,PHONVID,CP-8845-K9,Q4 FY2008,JUN FY2008,24322,6,2008,4,2008-06-01
01-05-2018,UCEBU,PHONVID,CP-8845-K9,Q4 FY2008,MAY FY2008,21129,5,2008,4,2008-05-01
01-07-2019,UCEBU,PHONVID,CP-8845-K9,Q4 FY2007,JUL FY2007,24952,7,2007,4,2007-07-01
01-06-2019,UCEBU,PHONVID,CP-8845-K9,Q4 FY2007,JUN FY2007,14340,6,2007,4,2007-06-01
01-05-2019,UCEBU,PHONVID,CP-8845-K9,Q4 FY2007,MAY FY2007,21362,5,2007,4,2007-05-01
01-07-2020,UCEBU,PHONVID,CP-8845-K9,Q4 FY2011,JUL FY2011,14463,7,2011,4,2011-07-01
01-06-2020,UCEBU,PHONVID,CP-8845-K9,Q4 FY2011,JUN FY2011,6546,6,2011,4,2011-06-01
01-05-2020,UCEBU,PHONVID,CP-8845-K9,Q4 FY2011,MAY FY2011,5418,5,2011,4,2011-05-01
01-07-2021,UCEBU,PHONVID,CP-8845-K9,Q4 FY2012,JUL FY2012,21592,7,2012,4,2012-07-01
01-06-2021,UCEBU,PHONVID,CP-8845-K9,Q4 FY2012,JUN FY2012,12597,6,2012,4,2012-06-01
01-05-2021,UCEBU,PHONVID,CP-8845-K9,Q4 FY2012,MAY FY2012,12168,5,2012,4,2012-05-01
