Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-04-2018,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2008,APR FY2008,140,4,2008,3,2008-04-01
01-02-2018,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2008,FEB FY2008,12,2,2008,3,2008-02-01
01-03-2018,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2008,MAR FY2008,43,3,2008,3,2008-03-01
01-04-2019,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2007,APR FY2007,880,4,2007,3,2007-04-01
01-02-2019,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2007,FEB FY2007,284,2,2007,3,2007-02-01
01-03-2019,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2007,MAR FY2007,540,3,2007,3,2007-03-01
01-04-2020,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2011,APR FY2011,822,4,2011,3,2011-04-01
01-02-2020,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2011,FEB FY2011,226,2,2011,3,2011-02-01
01-03-2020,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2011,MAR FY2011,464,3,2011,3,2011-03-01
01-04-2021,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2012,APR FY2012,937,4,2012,3,2012-04-01
01-02-2021,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2012,FEB FY2012,513,2,2012,3,2012-02-01
01-03-2021,QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2012,MAR FY2012,490,3,2012,3,2012-03-01
01-07-2017,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2002,JUL FY2002,1,7,2002,4,2002-07-01
01-07-2018,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2008,JUL FY2008,361,7,2008,4,2008-07-01
01-06-2018,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2008,JUN FY2008,70,6,2008,4,2008-06-01
01-05-2018,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2008,MAY FY2008,39,5,2008,4,2008-05-01
01-07-2019,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2007,JUL FY2007,836,7,2007,4,2007-07-01
01-06-2019,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2007,JUN FY2007,835,6,2007,4,2007-06-01
01-05-2019,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2007,MAY FY2007,319,5,2007,4,2007-05-01
01-07-2020,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2011,JUL FY2011,685,7,2011,4,2011-07-01
01-06-2020,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2011,JUN FY2011,380,6,2011,4,2011-06-01
01-05-2020,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2011,MAY FY2011,486,5,2011,4,2011-05-01
01-07-2021,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2012,JUL FY2012,1104,7,2012,4,2012-07-01
01-06-2021,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2012,JUN FY2012,890,6,2012,4,2012-06-01
01-05-2021,QKBU,N9500,N9K-C9508-FM-E2,Q4 FY2012,MAY FY2012,736,5,2012,4,2012-05-01
