Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-07-2016,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2022,JUL FY2022,96304,7,2022,4,2022-07-01
01-06-2016,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2022,JUN FY2022,60598,6,2022,4,2022-06-01
01-05-2016,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2022,MAY FY2022,51894,5,2022,4,2022-05-01
01-07-2017,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2002,JUL FY2002,116036,7,2002,4,2002-07-01
01-06-2017,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2002,JUN FY2002,42769,6,2002,4,2002-06-01
01-05-2017,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2002,MAY FY2002,58847,5,2002,4,2002-05-01
01-07-2018,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2008,JUL FY2008,142921,7,2008,4,2008-07-01
01-06-2018,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2008,JUN FY2008,103813,6,2008,4,2008-06-01
01-05-2018,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2008,MAY FY2008,78331,5,2008,4,2008-05-01
01-07-2019,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2007,JUL FY2007,148541,7,2007,4,2007-07-01
01-06-2019,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2007,JUN FY2007,40518,6,2007,4,2007-06-01
01-05-2019,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2007,MAY FY2007,45524,5,2007,4,2007-05-01
01-07-2020,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2011,JUL FY2011,39981,7,2011,4,2011-07-01
01-06-2020,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2011,JUN FY2011,19954,6,2011,4,2011-06-01
01-05-2020,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2011,MAY FY2011,20297,5,2011,4,2011-05-01
01-07-2021,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2012,JUL FY2012,106895,7,2012,4,2012-07-01
01-06-2021,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2012,JUN FY2012,32459,6,2012,4,2012-06-01
01-05-2021,UCEBU,PHONVOC,CP-8851-K9,Q4 FY2012,MAY FY2012,37656,5,2012,4,2012-05-01
