Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-11-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2008,NOV FY2008,2678,11,2008,2,2008-11-01
01-12-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2007,DEC FY2007,3243,12,2007,2,2007-12-01
01-01-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2007,JAN FY2007,4145,1,2007,2,2007-01-01
01-11-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2007,NOV FY2007,989,11,2007,2,2007-11-01
01-12-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2011,DEC FY2011,6099,12,2011,2,2011-12-01
01-01-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2011,JAN FY2011,1853,1,2011,2,2011-01-01
01-11-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2011,NOV FY2011,2455,11,2011,2,2011-11-01
01-12-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2012,DEC FY2012,2329,12,2012,2,2012-12-01
01-01-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2012,JAN FY2012,1242,1,2012,2,2012-01-01
01-11-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2012,NOV FY2012,2586,11,2012,2,2012-11-01
01-12-2022,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2022,DEC FY2022,3369,12,2022,2,2022-12-01
01-01-2022,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2022,JAN FY2022,2713,1,2022,2,2022-01-01
01-11-2022,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2022,NOV FY2022,4188,11,2022,2,2022-11-01
01-03-2014,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2014,MAR FY2014,0,3,2014,3,2014-03-01
01-04-2015,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2015,APR FY2015,674,4,2015,3,2015-04-01
01-02-2015,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2015,FEB FY2015,126,2,2015,3,2015-02-01
01-03-2015,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2015,MAR FY2015,450,3,2015,3,2015-03-01
01-04-2016,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2022,APR FY2022,2713,4,2022,3,2022-04-01
01-02-2016,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2022,FEB FY2022,1815,2,2022,3,2022-02-01
01-03-2016,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2022,MAR FY2022,1635,3,2022,3,2022-03-01
01-04-2017,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2002,APR FY2002,3383,4,2002,3,2002-04-01
01-02-2017,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2002,FEB FY2002,2297,2,2002,3,2002-02-01
01-03-2017,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2002,MAR FY2002,3026,3,2002,3,2002-03-01
01-04-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2008,APR FY2008,5910,4,2008,3,2008-04-01
01-02-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2008,FEB FY2008,2088,2,2008,3,2008-02-01
01-03-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2008,MAR FY2008,4421,3,2008,3,2008-03-01
01-04-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2007,APR FY2007,3590,4,2007,3,2007-04-01
01-02-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2007,FEB FY2007,4015,2,2007,3,2007-02-01
01-03-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2007,MAR FY2007,3191,3,2007,3,2007-03-01
01-04-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2011,APR FY2011,2703,4,2011,3,2011-04-01
01-02-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2011,FEB FY2011,4489,2,2011,3,2011-02-01
01-03-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2011,MAR FY2011,2924,3,2011,3,2011-03-01
01-04-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2012,APR FY2012,3904,4,2012,3,2012-04-01
01-02-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2012,FEB FY2012,3298,2,2012,3,2012-02-01
01-03-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2012,MAR FY2012,4716,3,2012,3,2012-03-01
01-07-2015,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2015,JUL FY2015,4869,7,2015,4,2015-07-01
01-06-2015,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2015,JUN FY2015,1453,6,2015,4,2015-06-01
01-05-2015,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2015,MAY FY2015,668,5,2015,4,2015-05-01
01-07-2016,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2022,JUL FY2022,5929,7,2022,4,2022-07-01
01-06-2016,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2022,JUN FY2022,2499,6,2022,4,2022-06-01
01-05-2016,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2022,MAY FY2022,1513,5,2022,4,2022-05-01
01-07-2017,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2002,JUL FY2002,5728,7,2002,4,2002-07-01
01-06-2017,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2002,JUN FY2002,2694,6,2002,4,2002-06-01
01-05-2017,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2002,MAY FY2002,3423,5,2002,4,2002-05-01
01-07-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2008,JUL FY2008,5676,7,2008,4,2008-07-01
01-06-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2008,JUN FY2008,3216,6,2008,4,2008-06-01
01-05-2018,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2008,MAY FY2008,5032,5,2008,4,2008-05-01
01-07-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2007,JUL FY2007,4419,7,2007,4,2007-07-01
01-06-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2007,JUN FY2007,5510,6,2007,4,2007-06-01
01-05-2019,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2007,MAY FY2007,2662,5,2007,4,2007-05-01
01-07-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2011,JUL FY2011,3404,7,2011,4,2011-07-01
01-06-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2011,JUN FY2011,1603,6,2011,4,2011-06-01
01-05-2020,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2011,MAY FY2011,1416,5,2011,4,2011-05-01
01-07-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2012,JUL FY2012,7184,7,2012,4,2012-07-01
01-06-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2012,JUN FY2012,6306,6,2012,4,2012-06-01
01-05-2021,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2012,MAY FY2012,2900,5,2012,4,2012-05-01
