Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-04-2021,CRBU,NCS5500,NCS-5508,Q3 FY2012,APR FY2012,58,4,2012,3,2012-04-01
01-02-2021,CRBU,NCS5500,NCS-5508,Q3 FY2012,FEB FY2012,36,2,2012,3,2012-02-01
01-03-2021,CRBU,NCS5500,NCS-5508,Q3 FY2012,MAR FY2012,55,3,2012,3,2012-03-01
01-07-2016,CRBU,NCS5500,NCS-5508,Q4 FY2022,JUL FY2022,17,7,2022,4,2022-07-01
01-06-2016,CRBU,NCS5500,NCS-5508,Q4 FY2022,JUN FY2022,5,6,2022,4,2022-06-01
01-05-2016,CRBU,NCS5500,NCS-5508,Q4 FY2022,MAY FY2022,9,5,2022,4,2022-05-01
01-07-2017,CRBU,NCS5500,NCS-5508,Q4 FY2002,JUL FY2002,61,7,2002,4,2002-07-01
01-06-2017,CRBU,NCS5500,NCS-5508,Q4 FY2002,JUN FY2002,89,6,2002,4,2002-06-01
01-05-2017,CRBU,NCS5500,NCS-5508,Q4 FY2002,MAY FY2002,28,5,2002,4,2002-05-01
01-07-2018,CRBU,NCS5500,NCS-5508,Q4 FY2008,JUL FY2008,137,7,2008,4,2008-07-01
01-06-2018,CRBU,NCS5500,NCS-5508,Q4 FY2008,JUN FY2008,30,6,2008,4,2008-06-01
01-05-2018,CRBU,NCS5500,NCS-5508,Q4 FY2008,MAY FY2008,24,5,2008,4,2008-05-01
01-07-2019,CRBU,NCS5500,NCS-5508,Q4 FY2007,JUL FY2007,79,7,2007,4,2007-07-01
01-06-2019,CRBU,NCS5500,NCS-5508,Q4 FY2007,JUN FY2007,60,6,2007,4,2007-06-01
01-05-2019,CRBU,NCS5500,NCS-5508,Q4 FY2007,MAY FY2007,19,5,2007,4,2007-05-01
01-07-2020,CRBU,NCS5500,NCS-5508,Q4 FY2011,JUL FY2011,81,7,2011,4,2011-07-01
01-06-2020,CRBU,NCS5500,NCS-5508,Q4 FY2011,JUN FY2011,14,6,2011,4,2011-06-01
01-05-2020,CRBU,NCS5500,NCS-5508,Q4 FY2011,MAY FY2011,58,5,2011,4,2011-05-01
01-07-2021,CRBU,NCS5500,NCS-5508,Q4 FY2012,JUL FY2012,191,7,2012,4,2012-07-01
01-06-2021,CRBU,NCS5500,NCS-5508,Q4 FY2012,JUN FY2012,160,6,2012,4,2012-06-01
01-05-2021,CRBU,NCS5500,NCS-5508,Q4 FY2012,MAY FY2012,47,5,2012,4,2012-05-01
