Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-07-2018,BATBU,NCS540,N540-PWR400-D,Q4 FY2008,JUL FY2008,170,7,2008,4,2008-07-01
01-06-2018,BATBU,NCS540,N540-PWR400-D,Q4 FY2008,JUN FY2008,274,6,2008,4,2008-06-01
01-05-2018,BATBU,NCS540,N540-PWR400-D,Q4 FY2008,MAY FY2008,446,5,2008,4,2008-05-01
01-07-2019,BATBU,NCS540,N540-PWR400-D,Q4 FY2007,JUL FY2007,5862,7,2007,4,2007-07-01
01-06-2019,BATBU,NCS540,N540-PWR400-D,Q4 FY2007,JUN FY2007,1515,6,2007,4,2007-06-01
01-05-2019,BATBU,NCS540,N540-PWR400-D,Q4 FY2007,MAY FY2007,597,5,2007,4,2007-05-01
01-07-2020,BATBU,NCS540,N540-PWR400-D,Q4 FY2011,JUL FY2011,4323,7,2011,4,2011-07-01
01-06-2020,BATBU,NCS540,N540-PWR400-D,Q4 FY2011,JUN FY2011,3394,6,2011,4,2011-06-01
01-05-2020,BATBU,NCS540,N540-PWR400-D,Q4 FY2011,MAY FY2011,1563,5,2011,4,2011-05-01
01-07-2021,BATBU,NCS540,N540-PWR400-D,Q4 FY2012,JUL FY2012,8149,7,2012,4,2012-07-01
01-06-2021,BATBU,NCS540,N540-PWR400-D,Q4 FY2012,JUN FY2012,3777,6,2012,4,2012-06-01
01-05-2021,BATBU,NCS540,N540-PWR400-D,Q4 FY2012,MAY FY2012,1075,5,2012,4,2012-05-01
