Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-10-2022,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,OCT FY2022,52015,10,2022,1,2022-10-01
01-09-2022,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,SEP FY2022,29162,9,2022,1,2022-09-01
01-12-2014,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2014,DEC FY2014,22081,12,2014,2,2014-12-01
01-01-2014,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2014,JAN FY2014,53377,1,2014,2,2014-01-01
01-11-2014,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2014,NOV FY2014,8206,11,2014,2,2014-11-01
01-12-2015,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,DEC FY2015,85689,12,2015,2,2015-12-01
01-01-2015,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,JAN FY2015,119670,1,2015,2,2015-01-01
01-11-2015,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,NOV FY2015,69973,11,2015,2,2015-11-01
01-12-2016,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,DEC FY2022,83026,12,2022,2,2022-12-01
01-01-2016,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,JAN FY2022,111267,1,2022,2,2022-01-01
01-11-2016,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,NOV FY2022,65995,11,2022,2,2022-11-01
01-12-2017,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2002,DEC FY2002,75634,12,2002,2,2002-12-01
01-01-2017,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2002,JAN FY2002,123588,1,2002,2,2002-01-01
01-11-2017,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2002,NOV FY2002,70814,11,2002,2,2002-11-01
01-12-2018,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2008,DEC FY2008,96231,12,2008,2,2008-12-01
01-01-2018,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2008,JAN FY2008,79788,1,2008,2,2008-01-01
01-11-2018,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2008,NOV FY2008,72507,11,2008,2,2008-11-01
01-12-2019,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2007,DEC FY2007,55931,12,2007,2,2007-12-01
01-01-2019,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2007,JAN FY2007,77764,1,2007,2,2007-01-01
01-11-2019,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2007,NOV FY2007,59251,11,2007,2,2007-11-01
01-12-2020,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2011,DEC FY2011,62562,12,2011,2,2011-12-01
01-01-2020,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2011,JAN FY2011,90188,1,2011,2,2011-01-01
01-11-2020,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2011,NOV FY2011,64759,11,2011,2,2011-11-01
01-12-2021,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2012,DEC FY2012,31457,12,2012,2,2012-12-01
01-01-2021,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2012,JAN FY2012,49253,1,2012,2,2012-01-01
01-11-2021,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2012,NOV FY2012,43738,11,2012,2,2012-11-01
01-12-2022,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,DEC FY2022,39675,12,2022,2,2022-12-01
01-01-2022,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,JAN FY2022,49139,1,2022,2,2022-01-01
01-11-2022,UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,NOV FY2022,54823,11,2022,2,2022-11-01
01-04-2014,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2014,APR FY2014,105136,4,2014,3,2014-04-01
01-02-2014,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2014,FEB FY2014,28693,2,2014,3,2014-02-01
01-03-2014,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2014,MAR FY2014,41025,3,2014,3,2014-03-01
01-04-2015,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2015,APR FY2015,146392,4,2015,3,2015-04-01
01-02-2015,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2015,FEB FY2015,80261,2,2015,3,2015-02-01
01-03-2015,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2015,MAR FY2015,92555,3,2015,3,2015-03-01
01-04-2016,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2022,APR FY2022,111219,4,2022,3,2022-04-01
01-02-2016,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2022,FEB FY2022,63997,2,2022,3,2022-02-01
01-03-2016,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2022,MAR FY2022,76460,3,2022,3,2022-03-01
01-04-2017,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2002,APR FY2002,134031,4,2002,3,2002-04-01
01-02-2017,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2002,FEB FY2002,49807,2,2002,3,2002-02-01
01-03-2017,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2002,MAR FY2002,68304,3,2002,3,2002-03-01
01-04-2018,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2008,APR FY2008,96615,4,2008,3,2008-04-01
01-02-2018,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2008,FEB FY2008,56235,2,2008,3,2008-02-01
01-03-2018,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2008,MAR FY2008,74353,3,2008,3,2008-03-01
01-04-2019,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2007,APR FY2007,100563,4,2007,3,2007-04-01
01-02-2019,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2007,FEB FY2007,44335,2,2007,3,2007-02-01
01-03-2019,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2007,MAR FY2007,79346,3,2007,3,2007-03-01
01-04-2020,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2011,APR FY2011,63674,4,2011,3,2011-04-01
01-02-2020,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2011,FEB FY2011,52918,2,2011,3,2011-02-01
01-03-2020,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2011,MAR FY2011,66370,3,2011,3,2011-03-01
01-04-2021,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2012,APR FY2012,47402,4,2012,3,2012-04-01
01-02-2021,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2012,FEB FY2012,33316,2,2012,3,2012-02-01
01-03-2021,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2012,MAR FY2012,41498,3,2012,3,2012-03-01
01-07-2014,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2014,JUL FY2014,155691,7,2014,4,2014-07-01
01-06-2014,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2014,JUN FY2014,60297,6,2014,4,2014-06-01
01-05-2014,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2014,MAY FY2014,74104,5,2014,4,2014-05-01
01-07-2015,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2015,JUL FY2015,194173,7,2015,4,2015-07-01
01-06-2015,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2015,JUN FY2015,150230,6,2015,4,2015-06-01
01-05-2015,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2015,MAY FY2015,63871,5,2015,4,2015-05-01
01-07-2016,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2022,JUL FY2022,144493,7,2022,4,2022-07-01
01-06-2016,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2022,JUN FY2022,97099,6,2022,4,2022-06-01
01-05-2016,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2022,MAY FY2022,63245,5,2022,4,2022-05-01
01-07-2017,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2002,JUL FY2002,159298,7,2002,4,2002-07-01
01-06-2017,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2002,JUN FY2002,94830,6,2002,4,2002-06-01
01-05-2017,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2002,MAY FY2002,46770,5,2002,4,2002-05-01
01-07-2018,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2008,JUL FY2008,107174,7,2008,4,2008-07-01
01-06-2018,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2008,JUN FY2008,83212,6,2008,4,2008-06-01
01-05-2018,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2008,MAY FY2008,77042,5,2008,4,2008-05-01
01-07-2019,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2007,JUL FY2007,129521,7,2007,4,2007-07-01
01-06-2019,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2007,JUN FY2007,66949,6,2007,4,2007-06-01
01-05-2019,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2007,MAY FY2007,55949,5,2007,4,2007-05-01
01-07-2020,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2011,JUL FY2011,27334,7,2011,4,2011-07-01
01-06-2020,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2011,JUN FY2011,20049,6,2011,4,2011-06-01
01-05-2020,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2011,MAY FY2011,22441,5,2011,4,2011-05-01
01-07-2021,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2012,JUL FY2012,45930,7,2012,4,2012-07-01
01-06-2021,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2012,JUN FY2012,40937,6,2012,4,2012-06-01
01-05-2021,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2012,MAY FY2012,48358,5,2012,4,2012-05-01
