Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-02-2018,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2008,FEB FY2008,36,2,2008,3,2008-02-01
01-03-2018,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2008,MAR FY2008,162,3,2008,3,2008-03-01
01-04-2019,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2007,APR FY2007,2052,4,2007,3,2007-04-01
01-02-2019,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2007,FEB FY2007,811,2,2007,3,2007-02-01
01-03-2019,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2007,MAR FY2007,1015,3,2007,3,2007-03-01
01-04-2020,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2011,APR FY2011,1715,4,2011,3,2011-04-01
01-02-2020,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2011,FEB FY2011,1046,2,2011,3,2011-02-01
01-03-2020,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2011,MAR FY2011,1474,3,2011,3,2011-03-01
01-04-2021,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2012,APR FY2012,2413,4,2012,3,2012-04-01
01-02-2021,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2012,FEB FY2012,1621,2,2012,3,2012-02-01
01-03-2021,UOPBLRBU,C9400,C9400-SUP-1XL,Q3 FY2012,MAR FY2012,2118,3,2012,3,2012-03-01
01-07-2018,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2008,JUL FY2008,1059,7,2008,4,2008-07-01
01-06-2018,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2008,JUN FY2008,327,6,2008,4,2008-06-01
01-05-2018,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2008,MAY FY2008,255,5,2008,4,2008-05-01
01-07-2019,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2007,JUL FY2007,2798,7,2007,4,2007-07-01
01-06-2019,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2007,JUN FY2007,1234,6,2007,4,2007-06-01
01-05-2019,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2007,MAY FY2007,903,5,2007,4,2007-05-01
01-07-2020,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2011,JUL FY2011,2676,7,2011,4,2011-07-01
01-06-2020,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2011,JUN FY2011,1053,6,2011,4,2011-06-01
01-05-2020,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2011,MAY FY2011,1350,5,2011,4,2011-05-01
01-07-2021,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2012,JUL FY2012,3925,7,2012,4,2012-07-01
01-06-2021,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2012,JUN FY2012,2350,6,2012,4,2012-06-01
01-05-2021,UOPBLRBU,C9400,C9400-SUP-1XL,Q4 FY2012,MAY FY2012,1459,5,2012,4,2012-05-01
