Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-03-2021,TOASTBU,CPAK100,CPAK-100G-LR4,Q3 FY2012,MAR FY2012,3507,3,2012,3,2012-03-01
01-07-2013,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2013,JUL FY2013,87,7,2013,4,2013-07-01
01-07-2014,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2014,JUL FY2014,982,7,2014,4,2014-07-01
01-06-2014,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2014,JUN FY2014,665,6,2014,4,2014-06-01
01-05-2014,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2014,MAY FY2014,305,5,2014,4,2014-05-01
01-07-2015,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2015,JUL FY2015,1684,7,2015,4,2015-07-01
01-06-2015,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2015,JUN FY2015,2139,6,2015,4,2015-06-01
01-05-2015,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2015,MAY FY2015,1466,5,2015,4,2015-05-01
01-07-2016,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2022,JUL FY2022,7200,7,2022,4,2022-07-01
01-06-2016,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2022,JUN FY2022,2861,6,2022,4,2022-06-01
01-05-2016,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2022,MAY FY2022,1925,5,2022,4,2022-05-01
01-07-2017,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2002,JUL FY2002,5778,7,2002,4,2002-07-01
01-06-2017,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2002,JUN FY2002,2042,6,2002,4,2002-06-01
01-05-2017,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2002,MAY FY2002,2524,5,2002,4,2002-05-01
01-07-2018,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2008,JUL FY2008,5421,7,2008,4,2008-07-01
01-06-2018,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2008,JUN FY2008,7846,6,2008,4,2008-06-01
01-05-2018,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2008,MAY FY2008,2343,5,2008,4,2008-05-01
01-07-2019,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2007,JUL FY2007,3378,7,2007,4,2007-07-01
01-06-2019,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2007,JUN FY2007,2040,6,2007,4,2007-06-01
01-05-2019,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2007,MAY FY2007,2152,5,2007,4,2007-05-01
01-07-2020,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2011,JUL FY2011,2354,7,2011,4,2011-07-01
01-06-2020,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2011,JUN FY2011,1834,6,2011,4,2011-06-01
01-05-2020,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2011,MAY FY2011,1993,5,2011,4,2011-05-01
01-07-2021,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2012,JUL FY2012,2981,7,2012,4,2012-07-01
01-06-2021,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2012,JUN FY2012,1130,6,2012,4,2012-06-01
01-05-2021,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2012,MAY FY2012,1554,5,2012,4,2012-05-01
